1001
21645;67946345165;6101.68
57877;91137499235;3292.11
29770;95430685272;9088.11
38688;95844842691;3081.26
40357;60819066483;5436.77
15535;94358446362;7508.56
66721;98589673987;535.77
77791;83746944365;8600.31
15246;70463760778;359.21
40609;46159646390;9530.5
69755;95948074460;2480.25
18361;39267547917;108.0
55581;24944061621;5901.28
22193;69235834201;6299.08
68322;21335795937;1560.62
71300;32957865145;7761.46
46259;23951837947;6596.03
77331;92703537523;5076.19
70585;50602855569;6873.3
41691;72017648810;4670.82
72485;85203421874;1287.92
36905;18464427237;3126.01
68109;26106937989;7114.35
51169;53076665980;7897.0
64425;74146080243;6360.25
67016;23474511792;2707.13
91689;67499458720;1276.96
46992;62034848903;4975.49
54511;25265067726;8596.14
76498;54836193404;3077.09
97838;75128568561;3997.73
90145;84863099004;5529.8
15851;99243086961;90.81
94889;73515816859;8605.16
20239;81193146174;7230.01
44983;63324341715;8521.95
10915;89551695498;4227.41
12327;58379480844;6512.17
45921;88906916945;88.06
86304;96117215424;7719.77
18041;98572210108;1915.7
80859;68780629295;4228.87
23056;33074200954;6054.4
52395;29875656494;1489.41
54140;24910388775;391.35
59148;56465869757;9195.59
25062;60350562986;3367.93
77025;42033771379;3512.8
43359;83148984529;5858.05
63291;72078614317;1021.99
34014;71682440906;2036.71
39207;48829333620;2157.75
77413;63821224827;510.03
33479;99339975703;6005.89
11742;72478174009;7369.48
28175;12633888069;9078.89
63235;59075675944;9367.87
23828;98740142843;9095.08
23311;52850678563;7205.14
61852;48580888746;6445.88
18819;90642794812;8102.54
43811;93202474701;9212.17
46119;86367827094;769.8
52523;78475537258;7484.48
65640;30596789478;7629.07
96462;54431832652;7692.02
11484;14013526210;5268.99
31444;22318977907;5436.49
23769;34390986922;4892.65
88682;56114518758;8869.95
64152;26548321115;9559.98
20367;70945191062;4578.49
30279;46223194820;1124.63
46785;93073939210;1524.66
17804;31348210351;6410.38
73983;33780049427;6080.34
23222;85280448341;6244.74
11707;41304162636;1359.95
82303;11525684688;4023.35
15275;62703273132;5972.13
34347;16182130358;2438.49
66529;85835335543;4808.94
20828;69394783447;4765.07
71469;36770264715;4144.03
56371;83383614423;6702.59
52653;45672804104;4709.95
31581;45351186902;4451.19
50573;67664164630;3124.02
36243;19866180189;1753.35
24209;76331025687;3748.2
63858;18062938464;8631.54
53390;12908064832;5955.14
15565;39013118067;1933.73
97587;39383769211;4796.03
12570;82484538086;195.35
41909;94035374993;5723.15
58043;66656309428;3067.59
66178;86491945290;7060.04
82142;43347036868;6888.99
49223;54347408973;2773.37
53270;69920865711;7800.47
53867;29394848990;3689.41
39983;81100105950;5062.43
49517;58617330208;581.7
31088;51119446648;901.04
48849;10566370496;3143.34
73053;93061830526;5035.52
26397;81032709238;3915.66
54633;85443811785;7620.51
37376;69073489824;8865.72
66321;51831790473;126.5
65126;71514006168;1242.83
41145;82436887468;608.07
98689;50750580503;831.38
92373;74480767696;6904.54
21075;17849944098;6833.83
22456;41508759512;8110.76
19807;62037153469;7666.9
58328;76789705877;683.76
68396;60256702532;3435.16
20425;96222957340;3947.31
18721;52905920730;7414.29
92476;70295951285;4133.97
92417;78970183974;6818.87
20727;94083827343;8395.84
55580;50270130281;5798.59
98977;54187662647;5667.3
94348;89318516120;5622.49
94099;63675568883;7644.92
91595;50759348296;2682.44
58027;12613515963;6613.29
87400;61945060615;4511.54
54144;26665507856;252.46
16755;40349784711;9370.22
24362;88634963449;525.13
94101;16090931061;8493.54
33146;93177544580;5627.49
34735;91094340887;332.87
88574;90513445399;2137.97
89352;90533249585;8855.06
19095;15964940720;2922.41
63533;42781131970;8888.01
84815;20433308882;9515.64
86662;25712137538;926.78
56458;15792709520;3029.19
81387;47125295276;8828.14
74656;47285865704;6436.29
17035;84364926714;482.61
27141;35380137753;8745.79
63048;33491757672;6518.35
64024;43960116298;2117.28
39996;92935934636;4450.65
42676;88574152946;6179.26
72072;41937588652;2597.53
95493;49886033281;5143.05
94497;44390564051;9807.74
44523;38262660091;9365.57
40442;78592379462;1974.8
45169;14203994736;9501.4
65694;51806806176;1224.21
34295;93790827886;961.63
14029;46270529608;4645.4
93163;58750606596;5687.69
70282;58670769065;6790.62
58449;93343452476;3496.84
38681;60799390483;7960.91
42645;75268640716;4859.68
46808;93011509588;281.87
66641;70071697566;3629.17
61508;98263645997;6556.34
13946;66658509926;9989.4
76089;72576162564;8918.87
88419;45266818962;1249.45
18333;67095180812;3412.93
22371;27563228142;3565.16
12065;98135446475;3455.71
38293;89513706167;3471.06
30564;98472647714;7204.8
49223;62110773268;44.87
12170;60454891713;619.77
25898;47558759703;3728.36
17382;56732654852;3168.94
92104;79778473620;4767.84
49525;26823679784;2798.22
73530;69912115805;2101.69
37271;38966065173;3782.45
19800;39126227198;5124.24
87087;79954949217;9008.21
70204;90384802813;265.48
65692;57507102487;6549.66
96457;17162772175;5618.54
40826;72536266355;8137.12
95224;77399148015;5473.73
41969;88037273243;8568.84
31524;83764154685;1695.72
71546;69927576976;1182.81
80709;48916763288;9000.57
26288;12604093880;7067.34
56724;45424436426;3817.31
51671;80818899074;2091.96
57463;57955176708;8292.93
21328;79972072022;2616.33
60972;26380044291;7808.98
75545;87110310467;5275.72
91598;52254888852;9182.1
23947;73802631871;7812.74
83227;34862792392;2176.19
17120;77924023195;103.74
33813;47720121441;7732.85
36066;70332384629;8192.35
75979;31735606420;8405.6
77915;61785762326;6986.01
16026;96925787831;6135.93
79863;53415859139;5368.41
44784;74870894540;5581.63
96279;77544322382;8279.93
23317;63702851482;4005.41
38585;74017653988;2875.43
35864;98619661295;4070.53
99597;81147018117;448.19
32405;29296785317;7707.52
49355;92575097671;1556.09
79830;45357914208;2551.3
36744;32598566730;8106.4
50542;25887209372;9596.19
77346;82527760477;1113.74
53830;26615694959;7353.17
16692;92961967835;5310.23
26511;23887695916;1339.51
58055;92825835140;4854.01
93930;58886106988;4386.44
95859;66902553737;2841.67
32961;44494552503;275.04
52060;65650843733;9862.99
21503;34478785694;5408.81
49622;88318950162;857.26
16638;91910568791;5761.87
93152;83326506503;7678.37
40829;80138984346;8536.16
74711;90529438020;3679.42
66062;58241027607;6672.96
79346;82299268863;3885.87
36878;83070261550;5492.52
41041;40145570535;1229.41
19475;35653014287;7888.59
73377;24168068887;2036.24
78169;10097938438;3071.02
80395;18989269085;8566.41
29574;61183646955;1233.54
19602;46534817013;9259.23
81540;31623002908;2897.68
19767;15778087361;690.12
14210;96032625977;4322.56
82305;43672982799;2623.17
51567;35902771335;7010.53
62262;75446442823;8009.73
86207;55877830728;1086.74
29006;96550457157;7670.26
80713;71388605776;4578.52
41779;68280983159;6470.97
67462;70842057151;2781.27
36222;87322958944;6436.65
33037;79469883389;298.33
42888;89386425521;6168.33
16402;83752860734;9742.63
46741;82899325579;1287.81
46061;53300715471;5460.99
73070;63450845723;955.7
89876;10759105170;1058.15
78383;13420772329;5249.49
78132;46268299799;3309.35
35739;79707488076;8712.73
40234;45566928744;2805.01
50065;55290280042;3583.38
81172;81079206682;330.64
99996;17839404366;2758.31
69037;66843160471;8633.27
13985;34917711779;2137.23
38875;55729951247;1642.28
54666;24247788866;3191.97
48075;68253487364;9998.3
16410;46485743992;6033.49
79985;11955431110;1840.59
29663;73599782968;2934.04
87878;41391932453;4767.12
78767;74854280075;3616.25
58730;92742410110;2936.95
46930;80320361168;4884.22
41683;65338244396;454.82
88518;21672583643;6083.47
54161;10790975970;9687.39
26469;55449582004;1325.53
20007;92670572100;5652.02
93220;10907926966;8987.81
90356;59283466427;8852.95
28749;89574164073;3024.21
63087;45711959111;8993.07
72890;33783061920;5533.75
93457;23947010666;3707.75
46100;25912714519;2978.67
89260;78822188652;3800.27
13793;83173434948;3924.39
34107;47752776559;2374.62
42021;71049262135;1263.16
60879;43170191809;1673.69
32778;25427752092;3230.66
62910;88263649286;423.53
76339;13937837404;2479.16
81182;83404044674;4898.14
58701;84875252264;9215.02
77724;59150526130;4684.74
52570;74865890343;286.02
31689;45781982624;2606.73
52879;87836308217;7573.96
77534;80614762614;754.54
24064;71282980127;810.82
55771;49154235639;5978.11
37664;34493442547;6886.41
80174;40366996758;9076.44
23729;10108159957;7226.81
37027;47844678679;2486.24
52987;94330835572;3087.54
10840;77302985777;3145.18
83913;99807433693;9848.34
80485;60758085610;3615.61
55357;49004483143;2100.59
84001;25997627507;8988.13
26483;27988810051;4098.32
91468;64973965694;3555.87
23406;78019594168;4325.08
34489;86735267600;2270.8
67604;36041161584;9516.03
57339;30163383271;742.89
20242;19754873789;7586.55
83220;91848668880;9362.18
16151;72666548819;3035.05
85362;71339384956;4859.88
35196;25146697752;5809.89
21571;66796410569;3794.33
65638;84426558064;2031.26
14410;77621318069;9549.52
55681;15160616660;7201.07
40670;57544651612;7997.43
52811;53783958587;2555.08
18773;33529812569;6549.99
56727;18379465177;2037.24
88664;87156677914;6515.11
72072;85195743576;5726.37
54875;31914715586;8942.85
18409;13970683701;1916.56
93712;74393695466;1190.52
61837;56871118274;5289.33
60038;98586308128;8616.86
37744;74818099265;9559.15
66003;49835647498;5050.7
87003;41444782407;8209.46
93779;63935714928;2988.77
80903;89990741307;7995.84
59755;16268853411;6089.84
34242;79376117648;3177.64
32007;85819210791;3891.9
43695;85802799968;6996.03
25705;17403545392;7297.53
14039;42286686261;589.85
83140;44818798087;1912.74
19823;47742012519;7668.57
57095;57646510006;4198.8
18010;25572482658;9894.58
80018;41214932209;4746.75
28463;51096492431;9695.99
80870;97337399546;1933.16
19990;95252967565;6846.08
14882;94847244601;531.11
23274;12400664045;3921.66
12303;82351187325;4470.84
20744;20711492280;7136.59
79541;70929956566;800.9
53226;19302667878;1891.38
56409;73084764522;6367.63
16169;15612561836;1678.95
42772;44125433379;6709.04
33525;70285575746;7130.5
69219;93565949292;5600.13
16271;93479391053;1292.52
72725;74266043311;261.13
39755;45736095219;121.31
67757;89536230469;490.58
60487;85657539058;7142.23
64426;54095999508;9066.17
90749;61660700529;5479.11
26998;61583636403;4889.9
29906;70926066811;1362.33
21604;37762801501;5227.03
11065;45541893901;4596.3
68957;87072559065;4330.48
76059;21887214383;2671.99
10567;98100156074;5703.71
85642;48138343089;8094.64
55104;94032263690;9645.09
76741;71434205548;1397.91
31192;45105598281;6385.28
33202;73109186996;4514.16
81692;42537630632;7958.18
14970;17957698090;6759.18
44763;61195345045;4387.89
23687;99039154372;5979.1
11293;63899606995;751.1
80179;81584611352;6060.66
73112;83157583887;6317.51
68107;98584273415;331.29
49545;39700818743;4959.66
47964;94587429793;5650.31
69349;37518430384;459.34
40083;60834684638;2822.79
67795;61570716993;8782.19
34628;69621710107;715.52
62494;69441673623;2782.07
76385;29000633652;2427.16
71278;54949328651;1965.87
28204;54117316081;9199.01
98168;69296925449;8973.29
55589;48856810953;4934.39
18324;87520992452;4491.87
98065;42614868669;3381.71
20661;85272664714;2258.78
25062;28758223360;3487.05
78168;69504678789;1530.38
52151;99436237170;7100.6
48764;34610907513;627.53
56710;92204601220;3784.48
56351;25935323711;3489.99
47741;36741210603;2462.96
47540;59054698262;9393.74
24532;13405734158;8570.29
43092;80194217153;3975.26
47392;90489241672;4087.76
17081;79804533793;6039.92
32393;48826040220;7877.77
51794;47794394800;1111.23
21351;23829819055;9284.73
99918;89135150349;2567.25
74234;72006024885;5033.99
49211;96982426385;9893.16
56313;29441273722;6866.38
57381;19655185762;7833.35
41245;34052669662;3473.82
79707;82647635104;2139.48
18690;95636954414;3976.03
42121;18924671119;1541.27
25554;97825862848;9554.74
15176;30386789494;3270.73
42119;56698549664;6629.44
15754;93607530630;9330.74
11375;95618474207;3744.69
54032;47812362513;6216.46
98693;61851139130;7002.92
96781;40311426776;4233.6
55472;75138135988;3612.75
70968;83740986200;379.48
39985;36130578742;1922.09
23408;95182774117;8391.05
39877;81110497779;637.72
73808;50505887306;2367.49
27328;70738656590;4967.7
62340;65520655522;3862.64
47399;37385902336;693.3
95961;94455213799;3557.65
34695;23697326949;3435.35
81886;42568799455;6585.82
15410;61691258211;5603.3
77140;42237847313;6520.06
39810;30343104565;7111.13
50777;57610394328;5658.4
46949;49859048827;9619.25
55159;51520942908;8814.12
46953;10243628651;9611.56
98842;89795053021;3080.92
29017;56389908191;3135.73
98727;63273846258;8941.63
91077;75648397494;7937.78
40048;78773488843;7235.96
58785;41813690931;3967.07
68277;76259021008;2879.28
60478;79834406105;7516.58
69667;35250368727;4481.76
50634;29843236280;4218.6
88063;30759876295;4627.53
93331;20004832491;9570.57
73524;10674699922;3339.25
60565;33186453377;3678.23
36525;70956095360;5735.95
42496;42654643750;9872.02
17076;36472731442;7598.3
42872;34407174517;1482.99
86905;11845079478;8259.38
54991;93971571852;7949.21
89351;89310077016;3942.78
50903;86458934111;6944.2
77941;10955717259;4438.64
54356;66620613264;6031.9
27582;75405525916;8982.07
52308;51841801722;7805.92
60053;34281767753;2050.86
89785;56470148066;3232.46
77979;54720997148;750.47
36860;41268607356;2993.98
61097;43674338235;2100.51
36427;78436840210;1092.45
74813;84792770320;7721.93
40449;96480712422;653.45
53571;60535283836;6705.6
78732;42363725122;1386.92
25407;27520750741;8302.03
97142;85959784591;2685.09
92080;91075080161;4404.12
63668;49952008140;8366.43
42140;98138699470;2188.37
54572;40442954615;4178.24
83227;46753393371;7004.78
13801;94390630394;6634.44
12396;94165406793;5241.2
70582;11408349066;8692.17
97472;94640978222;1758.29
53477;39919548207;8059.63
24119;73407804519;9842.45
69835;57587568585;8270.48
53995;60375407860;4271.53
13521;73763975612;6909.47
80592;71780645837;9293.83
41619;35288503022;6736.27
80651;38030199634;8761.94
41636;69545777207;1157.58
54426;49126659336;7402.5
69322;46127057062;8148.87
83935;90052670371;4387.89
65261;92271395440;1304.14
15800;63176827794;4114.42
93499;93213260185;5665.31
27655;45804287825;6463.07
31230;50029197425;9800.64
66690;15167687311;3697.2
70265;81042138440;7050.03
72827;61608007173;4792.52
83497;87675040657;2931.85
12726;41269925455;1702.49
64785;71110632964;6642.63
14956;42952207204;3681.33
58928;24816024823;5683.36
90515;40639399611;9973.85
94772;11478769823;7536.13
81071;37905926437;9185.9
18946;92818852750;3313.3
83995;82363778645;2242.27
48064;55344363894;8350.85
40865;54967497600;546.15
55081;64605245943;1251.27
84304;25096104555;9090.85
28488;92333127346;5834.95
17139;49688524510;8993.05
57382;24269878885;8452.77
69412;62698188050;4544.02
62045;72667399629;6908.83
15385;11353663768;1327.04
17263;53835449474;3956.9
77645;41648239173;9500.99
46193;72349561473;3541.93
18044;96695588949;3551.55
47330;28142076580;6096.9
50570;96292713314;2951.9
46841;28716247414;608.7
79202;42416520305;9222.06
44670;71838139833;8134.04
28496;68204103035;7626.74
61566;29645085255;8307.57
31116;63497914585;9294.9
78303;55197029487;3338.03
83294;88881150124;9107.12
57591;48772892783;8712.72
50430;71331472587;6107.58
34491;15231739050;9931.19
84885;31174022522;8657.37
48613;68854765821;3561.73
13501;35189098280;1984.97
77566;21484317763;7629.87
90966;47451299055;4985.93
94681;33571366308;9816.76
63291;41980566993;5980.91
70315;97543361650;4107.6
25032;41708981131;5496.68
42280;78247692007;2116.06
96700;69564062273;5934.52
95970;30760370446;3036.47
42752;99734753089;4742.29
31978;74127144246;2492.03
92794;97896881067;4253.27
17255;10226750465;2229.19
63116;86185880567;5488.4
39382;12511912654;8388.08
10208;28519627482;6348.52
14328;20339559244;4665.76
97137;42225927073;1321.82
59833;99550641948;4419.89
78550;24419045195;6743.34
50354;75282288794;8093.55
42097;81625684226;5305.59
73218;32679499251;9931.32
19147;57470339815;1255.43
28293;86623890518;4106.2
76580;65544952821;461.26
52719;50465615908;8089.16
41949;29120929183;1151.24
22106;94091551985;7377.52
74869;31974919638;7365.99
38122;17024894267;5479.21
77751;22419529696;2059.93
92318;67177653952;329.48
31557;69505881450;8862.09
88886;15902396555;3956.89
17680;92723572628;5153.12
70041;31174977042;7021.07
25448;88057050581;3687.6
85051;58248570349;7694.11
17878;47152837680;120.11
35755;13649001330;9428.07
96032;55616176651;8286.57
74714;99472926829;8047.62
66610;73535112241;5815.8
64776;93304192838;5743.17
43935;67828361838;1071.85
56429;27013368002;8784.83
91737;55834296517;6022.15
88991;92153419696;3861.5
70137;88940345055;9832.47
74799;48019822448;3813.1
51748;18552112314;587.5
19660;19929719704;5874.83
11316;29955406696;3774.3
62621;16237289253;6099.3
10515;99712845231;8943.77
11303;94636167938;3535.62
63114;39994990529;2503.59
88492;49067250323;5775.32
36282;37701448483;6081.52
12692;81192919826;1463.09
39316;69418005709;4466.73
51600;84709008471;323.89
70347;46171187057;7821.5
63105;11829122914;2966.58
43471;43289741129;7419.18
66983;19231141138;6270.89
51414;74896146925;9565.19
94820;54880745472;1657.16
68190;96187256592;4573.26
93819;81962110329;7139.2
26273;64258052257;936.47
11866;62483791503;4269.7
30775;98801467815;868.31
13595;45826034442;9655.9
65492;66192592870;9042.82
28225;92669303069;5053.07
57706;30956795884;465.59
23213;16018111265;9197.01
14634;68848907443;7252.4
72310;37474216769;6724.01
71547;22135647711;9605.65
47913;67812257766;6161.5
45722;55533297313;7563.98
68876;72942945539;6421.51
60715;51713690169;6841.56
84198;44059204181;4672.3
69487;37868661363;8750.01
56699;25105228659;3140.96
22348;92550664534;2316.04
50259;77793050604;4997.66
29742;28234241841;5651.28
43251;26192885223;8319.99
33024;21332616453;4794.82
78008;45860950649;2976.95
54925;97203784495;1711.16
65392;71160535283;5944.18
44934;39574884838;9794.4
99992;52334046894;3643.25
21355;99633022235;9918.78
39644;15421702389;5246.0
37534;87764425853;3833.01
26521;65294314247;8811.94
36155;11602158141;7211.99
11499;60725738330;9139.44
18700;11694300924;6119.44
61769;81790667981;9902.83
49806;69584020229;6426.4
22181;53296898794;3833.6
10844;85175734977;4263.29
31425;23588794209;7828.03
65930;25502980133;906.43
27500;53954958507;8523.03
81556;12811700468;9636.27
51920;35597883368;8732.47
99187;27721432747;4620.61
82017;71689376551;8825.05
20459;76052023034;8727.62
31346;72170920280;6701.21
53461;23675703837;8099.56
81731;92237441070;4914.79
72744;49196446051;7587.01
37305;75987253893;9200.1
97503;73947785423;7805.88
87458;15598584564;9934.87
14778;27760616035;7058.83
55691;95723633290;9561.7
89315;17342106529;509.75
34851;67470896971;4187.93
92253;69183052781;7108.4
15228;34145713397;1802.18
46630;24335161996;4234.58
64772;95684890606;9946.49
19240;64392792992;4219.82
70706;30941843035;5182.96
37563;16088218361;8073.89
97606;86412712410;1049.0
74186;11113900669;6486.78
29186;20555237780;1643.75
86501;14390846495;4587.63
41841;82840325324;674.68
49144;58578201539;9139.94
61895;43120324352;7382.98
90145;17445496456;7523.77
11193;76603035577;8651.71
18218;87525287241;7590.16
14340;61070147201;8303.36
81259;57159247144;6484.42
80891;78829240789;6955.67
32298;58784179379;9750.19
98834;39112788039;3412.59
14275;68503183141;743.56
26947;24038758898;677.56
38294;70946835338;3587.27
45287;15737300018;8929.22
30070;30405125736;7618.8
49569;11616765543;6527.02
33808;96851837230;6851.27
14749;35705758424;5185.64
27766;46520299768;3537.73
89637;90581125844;7797.64
28615;96852025400;2862.64
14411;99379224002;7257.02
15131;43203755085;3678.0
32384;43257194097;3996.61
43007;66616859122;8417.9
68562;56233709611;5827.08
13633;95967798998;6214.54
22878;50566002669;7919.5
34696;80086393434;102.02
15691;49637590473;7419.67
86869;17879798786;1185.77
52952;41473334721;5946.9
77111;60376812767;3210.22
85001;57799102059;3017.48
20749;41443501827;7534.4
39522;48719048152;6504.81
62690;60234661720;6311.46
10004;87986426714;1874.44
83205;15340606921;5301.58
46454;85939896688;1902.87
80698;70407747131;7661.35
59522;95195463253;3368.4
33791;92712292360;9106.45
15172;60152657643;2812.8
51218;66752612344;6186.93
58097;17564050076;6509.68
39215;99070701196;9196.75
36867;39167910552;6194.57
28911;32791792332;8020.75
48176;51906251487;1822.04
14132;47816599186;5189.24
96000;29694417878;2522.12
28737;26012132952;5814.24
11416;90847130077;8799.04
39540;40270523266;8115.86
69492;74704998493;6202.09
62680;19716196412;1881.13
25392;35469143731;7732.28
82856;27300230908;3672.07
73064;46696232998;6609.71
52346;90147341518;295.21
74620;76908963150;1363.52
60373;58927586168;34.87
89424;93533849994;9183.42
31340;36576646997;8442.03
17619;96351189284;7144.3
15016;75421050616;8158.22
65645;83665049149;3097.99
81547;81065982076;7867.87
92192;51050854010;7837.85
59061;57415799348;8643.11
71497;89409721876;7734.37
80297;12248044559;5951.25
56949;20453169873;3298.79
94340;55211539856;2902.25
69479;22087905594;6652.41
77145;22609709696;4698.75
71075;50676482464;99.42
25273;72423858186;5375.12
65438;79092511477;7965.28
35270;79976158840;6426.29
54595;58518954207;9502.02
53039;40499773007;508.1
68758;31547715861;138.95
17192;85412543357;1364.31
39056;15601062266;8872.06
80507;75310997399;6012.41
80290;41405759614;8077.62
82992;30091831029;4510.11
15929;84535649412;9381.36
21630;71322305915;3276.05
67794;98257701276;3456.86
32093;78373961977;9641.75
42362;77532865767;2273.05
22671;59989075477;7342.91
91159;36154171190;6912.81
68407;65303242141;1036.05
38401;38463275422;3207.33
79833;44755259307;5065.14
76510;86318960990;1413.58
13022;44849432572;3150.51
55848;57422843345;4398.17
54236;48183951482;5533.2
62796;24240772910;2372.69
27446;33756165538;9189.32
11039;51062762595;2409.9
78023;85374421219;3332.65
87585;74308675852;9447.7
42940;48685868566;6212.41
83538;14405552445;2446.88
43510;60960477471;372.27
17416;29427174325;3009.91
93088;54397780275;1727.96
12584;51692142603;7834.03
14863;80500457256;2435.32
21160;29137649208;8627.69
61377;23930065350;7313.0
22757;48298286101;1614.01
53196;28380332094;2760.21
90701;79850735415;8522.3
46706;34573434726;1542.41
62592;52491876075;9742.75
20912;61203000168;3709.06
20021;85600629436;8373.62
95420;64478963979;1030.3
36542;22135014548;6347.47
23935;62240434875;9441.28
35924;27927673649;441.26
53476;86429063193;8112.49
41705;94690036902;1679.5
64159;42740983705;1655.66
51643;48986259235;5397.04
91970;63813390503;2240.36
58998;41296691984;8410.69
95192;53223918438;377.95
19779;81607956706;2885.25
67068;41059065298;5804.97
70805;37099342377;7233.15
97708;68916638843;3882.04
29925;85188793382;9957.96
88372;45000781117;3069.91
85495;27058973052;7398.53
79726;33955859532;1015.65
33064;16045594056;6500.31
30396;16662051128;2394.99
40711;91948942683;8407.74
71658;12098056904;3001.68
34344;69558871333;5309.28
64762;42947201865;5051.79
56779;74666812148;3255.33
61295;47437172306;8900.8
67911;80385186766;2280.51
96041;96746559812;4254.52
62145;25470646890;4470.26
80661;61701489630;9425.19
52459;42166899361;654.17
33338;83854299456;2180.53
29841;89380202075;3435.17
79661;12019695681;4005.4
53601;17422721783;8597.58
36084;99705269592;4523.28
45047;19285404269;2088.0
333333;32323232323;0.0
